id,date,value,f500,seg,f125,lMin,f1000,f8000,f4000,soundExpLVL,ram,lPeak,hora,f63,memo,timeStamp,f31,f2000,lMax,min,global,cpu,temp,f250
"xJPmlF0l1TNQDBllDTfV","2021-08-26T04:25:02.000Z",67.22,58.23,48,49.4,42.15,61.76,48.58,59.26,69.3,75.7,90.65,1,38.11,24.35,1629951902,30.91,62.52,76.33,24,67.22,6.5,45.08,54.94
"AWARKl9YxP1TXcHzY0yj","2021-08-26T04:23:02.000Z",66.74,57.69,48,50.36,39.44,60.95,48.44,58.98,68.82,75.7,90.65,1,39.1,24.34,1629951782,30.2,62.11,76.33,22,66.74,6.7,46.16,54.57
"iyijvLc1rMmyrPlyi1BU","2021-08-26T04:21:02.000Z",64.64,55.55,48,48.37,45.12,59.2,41.37,54.43,66.72,75.7,90.57,1,38.52,24.25,1629951662,26.64,60.72,74.46,20,64.64,6.3,45.08,52.36
"YCbfMVt1zl1cOPj5zdqN","2021-08-26T04:19:02.000Z",65.88,57.05,48,49.15,41.5,60.7,43.5,55.41,67.96,75.7,90.57,1,41.72,24.31,1629951542,35.15,61.72,74.46,18,65.88,6.2,45.08,53.76
"zWIuVTSgDHsRSYV2FnKQ","2021-08-26T04:17:02.000Z",66.36,57.76,48,50.37,41.69,61.66,45.01,56.35,68.44,75.7,85.68,1,42.2,24.33,1629951422,37.6,61.44,71.94,16,66.36,6.3,45.08,54.46
"ASSbZIJC741KcD0X7s9d","2021-08-26T04:15:02.000Z",64.64,56.15,48,48.15,42.94,59.78,43.18,55.15,66.72,75.6,85.68,1,38.16,24.38,1629951302,34.9,59.74,71.94,14,64.64,6.3,45.62,52.63
"4f0d5oz6PeibNA3kG54y","2021-08-26T04:13:02.000Z",59.84,51.79,48,41.91,42.19,55.21,36.28,49.22,61.92,75.6,80.31,1,33.36,24.41,1629951182,27.5,54.84,65.93,12,59.84,6.6,46.16,48.4
"31f5RGnGIvkpcRWxQa88","2021-08-26T04:11:02.000Z",60.38,52.7,48,43.94,39.09,55.83,32.93,46.64,62.46,75.6,83.92,1,32.36,24.38,1629951062,24.6,54.53,68.74,10,60.38,6.6,46.16,52.19
"dsWgA5xqwhHwFgCFJeDn","2021-08-26T04:09:02.000Z",63.57,55.11,48,46.23,41.68,59.11,37,51.34,65.65,75.7,84.06,1,36.66,24.32,1629950942,26.73,58.56,70.66,8,63.57,6.8,46.16,53.62
"d0bw2bGTnvqPMeBxgDwt","2021-08-26T04:07:02.000Z",62.91,53.4,48,45.29,39.93,58.8,36.4,50.98,64.99,75.7,86.22,1,36.64,24.35,1629950822,25.44,58.4,70.66,6,62.91,6.7,45.62,50.66
"REnS6HKsqh6el3yvTtTU","2021-08-26T04:05:02.000Z",63.57,54.89,48,45.32,40.91,59.31,39.65,52.33,65.65,75.7,86.22,1,36.07,24.29,1629950702,28.71,58.68,70.56,4,63.57,6.4,45.62,51.94
"kgbxkcdFE7VVWjrtISbq","2021-08-26T04:03:02.000Z",64.63,56.32,48,46.02,41.65,60.32,41.07,53.49,66.71,75.6,85.66,1,38.04,24.42,1629950582,29.69,59.55,70.56,2,64.63,6.1,45.08,53.29
"B5vIJfMZUbHVAUt2oibU","2021-08-26T04:01:02.000Z",63.28,54.77,48,44.39,44.12,59.3,38.02,51.14,65.36,75.7,84.97,1,36.64,24.33,1629950462,26.13,58.21,70.61,"",63.28,6.5,45.08,51.67
"gE0cX079w2YZRUhKtQix","2021-08-26T03:59:02.000Z",64.31,56.14,48,45.42,40.63,60.09,40,53.18,66.39,75.7,84.97,"",37.31,24.31,1629950342,29.62,59.14,70.61,58,64.31,6.3,45.62,52.69
"4SEdqA4iPjszCCghOCwn","2021-08-26T03:57:02.000Z",65.39,57.28,48,46.5,48.55,61.55,40.62,53.71,67.47,75.7,86.79,"",38.92,24.3,1629950222,31.61,59.87,70.2,56,65.39,6.5,45.62,53.51
"Lw7KdigAekwVJfSa0za6","2021-08-26T03:55:02.000Z",64.88,56.13,48,45.59,40.76,61.28,37.98,51.93,66.96,75.7,86.79,"",37.5,24.28,1629950102,30.15,59.65,70.2,54,64.88,6.5,45.62,52.91
"Ie0FyrCwm1WaNgnqxdUr","2021-08-26T03:53:02.000Z",64.4,55.22,48,47.27,40.02,60.05,41.85,53.47,66.47,75.6,84.18,"",35.65,24.43,1629949982,27.01,59.53,70.18,52,64.4,6.6,45.62,53.32
"JPsL2GyFYn6QWZQtPxHl","2021-08-26T03:51:02.000Z",63.86,55.31,48,46.93,42.2,59.26,42.71,53.72,65.94,75.7,87.2,"",33.24,24.32,1629949862,25.8,58.85,70.42,50,63.86,6.4,45.08,52.45
"eNtbYavO2CKbmoBhzDxf","2021-08-26T03:49:02.000Z",65.62,57.44,48,46.81,39.12,60.8,42.58,55.23,67.7,75.6,87.2,"",37.56,24.42,1629949742,31.26,60.99,71.03,48,65.62,6.4,46.16,53.64
"OArFDK6KlQdyzggC5w47","2021-08-26T03:47:02.000Z",67.55,62.56,48,50.1,40.45,61.44,42.42,56.16,69.63,75.7,89.09,"",41.26,24.34,1629949622,31.49,61.37,74.53,46,67.55,6.5,46.16,57.59
"Citz80yniXKsNA6TNpmA","2021-08-26T03:45:02.000Z",66.75,62.49,48,50.17,42.61,60.3,39.46,54.16,68.83,75.7,89.09,"",40.39,24.34,1629949502,28.47,59.59,74.53,44,66.75,6.5,46.16,57.73
"qShkS9IN0V1lKqAKdYXt","2021-08-26T03:43:02.000Z",65.69,57.93,48,47.42,45.73,60.8,40.79,54.03,67.77,75.7,87.08,"",37.93,24.31,1629949382,28.46,60.96,71.32,42,65.69,6.4,46.16,54.85
"TEESpGuKklwTenUGEH7O","2021-08-26T03:41:02.000Z",64.72,56.33,48,46.45,41.4,59.83,41.09,53.94,66.8,75.6,82.83,"",38.94,24.36,1629949262,31.64,60.22,69.67,40,64.72,6.7,46.16,53.17
"aGfcNFWRPwu2FSKvo6YX","2021-08-26T03:39:02.000Z",67.03,59.4,48,50.92,41.25,62.02,44.8,56.54,69.11,75.6,85.38,"",44.31,24.36,1629949142,37.94,61.71,70.92,38,67.03,6.6,46.7,56.63
"JZNMKX9VgIdrqAj34rrG","2021-08-26T03:37:02.000Z",68.74,60.67,48,51.58,53.49,63.85,46.69,58.49,70.82,75.6,87.33,"",45.14,24.41,1629949022,37.94,63.72,73.24,36,68.74,6.7,46.16,57.81
"WZsBy7MoPPINvzgKppCP","2021-08-26T03:35:02.000Z",67.29,58.77,48,49.01,52.02,62.63,44.17,56.71,69.37,75.7,87.33,"",41.6,24.3,1629948902,32.57,62.49,73.24,34,67.29,6.2,46.16,56.05
"oSDeS1tcalaOjpSoExsT","2021-08-26T03:33:02.000Z",70.22,64.72,48,55.49,48.69,63.73,42.8,55.73,72.3,75.6,93.22,"",43.95,24.37,1629948782,32,61.95,80.43,32,70.22,6.5,46.16,64.56
"wV6Eq25CJ2mOZio0NhfN","2021-08-26T03:31:02.000Z",70.18,64.65,48,55.69,45.2,63.56,43.91,56.19,72.26,75.5,93.22,"",43.78,24.48,1629948662,30.74,61.92,80.43,30,70.18,6.4,45.62,64.53
"RQETPXxSUxIpWrwyd3Bz","2021-08-26T03:29:02.000Z",67.62,58.82,48,53.2,45.76,62.25,46.77,57.01,69.7,75.5,88.83,"",43.63,24.5,1629948542,32.4,62.07,74.36,28,67.62,6.4,46.16,59.76
"8s9RaFbFNAxrYLB8mS98","2021-08-26T03:27:02.000Z",68.11,58.95,48,52.98,47.56,63.01,46.3,56.99,70.19,75.6,88.83,"",44.6,24.42,1629948422,32.88,62.85,74.36,26,68.11,6.4,46.16,59.98
"RiRivipyo6NF6prXagM2","2021-08-26T03:25:02.000Z",67.35,58.85,48,54.52,43.04,62.47,43.63,56.2,69.43,75.6,90.17,"",42.16,24.36,1629948302,30.08,61.9,74.58,24,67.35,6.1,46.16,57.9
"JFPj5jflwwVkjhRzl2Wp","2021-08-26T03:23:02.000Z",70.01,62.7,48,59.68,43.8,64.29,45.97,58.23,72.08,75.5,90.17,"",44.67,24.47,1629948182,36.6,63.05,77.15,22,70.01,6.3,46.16,62.51
"3R00U3n9fcdzp2mdYTvd","2021-08-26T03:21:02.000Z",70.81,63.24,48,59.12,57.86,65.28,46.41,59.43,72.89,75.6,89.93,"",48.75,24.38,1629948062,40.31,64.64,77.15,20,70.81,6.2,46.16,62.64
"D4fImYgPdU1ezoZpiI5x","2021-08-26T03:19:02.000Z",68.82,60.48,48,53.03,53.85,63.98,44.89,57.88,70.9,75.6,88.91,"",48.13,24.4,1629947942,38.55,63.78,72.19,18,68.82,6.4,46.16,58.41
"JOnxRrAYcxtUIizNEv2P","2021-08-26T03:17:02.000Z",65.45,56.92,48,49.98,47.6,61.03,40.9,53.37,67.53,75.6,83.51,"",41.44,24.37,1629947822,28.04,60.43,70.47,16,65.45,6.5,46.7,54.8
"5V4xUlhLdKNUX3aRFdWr","2021-08-26T03:15:02.000Z",65.41,57.85,48,48.59,43.59,60.68,42.71,54.96,67.49,75.6,86.91,"",41.56,24.37,1629947702,33.08,59.7,71.17,14,65.41,6.4,47.24,55.39
"EgdQEo3gVfFDWZhUCOhI","2021-08-26T03:13:01.000Z",68.51,61.24,48,52.14,45.5,63.32,46.4,57.95,70.59,75.6,89.67,"",42.77,24.38,1629947581,33.81,62.73,76.26,12,68.51,6.3,47.24,59.47
"0lDPM5bBSZBVwKeeWeHT","2021-08-26T03:11:02.000Z",68.36,60.67,48,52.27,45.7,63.06,45.82,57.55,70.44,75.6,89.67,"",41.33,24.4,1629947462,30.22,62.85,76.26,10,68.36,6.5,46.7,59.8
"0uYvjMJvwkDZGyNtiDwV","2021-08-26T03:09:02.000Z",67.7,59.46,48,49.94,42.96,62.94,44.94,57.22,69.78,75.6,85.8,"",42.57,24.37,1629947342,36.7,62.47,70.86,8,67.7,6.4,47.24,57.77
"zDh9cCcw42wYJiir1Ole","2021-08-26T03:07:02.000Z",68.58,60.33,48,50.32,46.38,63.95,46.8,58.55,70.66,75.6,86.79,"",42.29,24.45,1629947222,38.19,63.27,72.42,6,68.58,6.6,47.77,58.06
"bc81yVBH7FXKa5xboSDv","2021-08-26T03:05:02.000Z",68.14,59.55,48,51.22,48.63,63.54,46.38,57.87,70.22,75.6,86.79,"",41.53,24.42,1629947102,35.82,62.96,72.42,4,68.14,6.2,46.7,57.55
"FACjyABeKVS8fcDLA29J","2021-08-26T03:03:02.000Z",67.29,58.79,48,51.57,52.05,62.76,45.13,56.57,69.37,75.6,81.94,"",41.94,24.39,1629946982,34.62,62.22,68.62,2,67.29,6.4,47.24,55.96
"gWITjGFMqnuio43QMnLM","2021-08-26T02:59:02.000Z",69.75,61.96,48,55.75,46.31,63.67,54.69,61.72,71.83,76.8,101.12,23,46.97,23.25,1629946742,37.5,63.8,75.26,58,69.75,6.1,46.7,59.71
"qw5Ylc8vTv4m7RraABcO","2021-08-26T02:57:02.000Z",68.85,60.95,48,56.17,52.51,63.18,53.78,59.74,70.93,76.7,101.12,23,47.11,23.23,1629946622,33.56,62.88,75.26,56,68.85,6.3,46.16,58.8
"E0ZoSZxw7t46UUuaDuhF","2021-08-26T02:55:02.000Z",67.33,58.39,48,52.81,44.63,62.58,45.09,57.13,69.41,76.7,83.78,23,44.92,23.35,1629946502,32.65,62.33,69.66,54,67.33,6.4,46.16,56.28
"L9bLQrwejuCEab1uVNRx","2021-08-26T02:53:02.000Z",66.54,58.26,48,48.33,51.1,61.81,44.39,56.4,68.62,76.6,83.64,23,40.34,23.37,1629946382,31.83,61.47,69.57,52,66.54,6.2,47.24,55.77
"oQuGNYXPA8zab5sqGGPA","2021-08-26T02:51:02.000Z",65.58,57.1,48,47.06,47.45,60.87,44.48,55.98,67.66,76.7,84.8,23,40.1,23.34,1629946262,31.22,60.35,70.4,50,65.58,6.5,47.24,54.9
"kFtSFizCpUsshf2sXjfc","2021-08-26T02:49:02.000Z",66.32,57.57,48,48.34,51.56,61.25,44.45,57.09,68.4,76.7,88.36,23,41.06,23.28,1629946142,31.49,61.53,71.31,48,66.32,6.4,47.77,55.27
"ng1e3wgkZkJV7xqtVGsY","2021-08-26T02:47:02.000Z",67.25,58.77,48,49.19,46.41,62.01,44.68,57.73,69.33,76.8,88.36,23,42.42,23.25,1629946022,33.9,62.65,73.41,46,67.25,6.2,47.24,56.03
"BBeAXadPWGT4YbP8KbZd","2021-08-26T02:45:02.000Z",68.22,60.17,48,54.07,46.82,62.28,44.95,56.76,70.3,76.6,87.76,23,42.57,23.38,1629945902,33.35,62.13,75.45,44,68.22,6.3,47.24,61.75
"ZbCOTMrdbBKRKI7t7Lil","2021-08-26T02:43:02.000Z",68.58,60.43,48,54.58,43.45,62.97,45.59,57.2,70.66,76.7,87.76,23,42.33,23.33,1629945782,32.23,62.37,75.45,42,68.58,6.3,47.24,61.85
"M090Uhi60QtU0zIKEPAa","2021-08-26T02:41:02.000Z",66.13,57.43,48,49.82,49.99,61.31,43.88,56.29,68.21,76.8,87.54,23,41.5,23.25,1629945662,30.62,61.2,71.09,40,66.13,6.5,47.77,55.06
"00wLNUIL8xQfIdkEo4p8","2021-08-26T02:39:02.000Z",67.48,59.24,48,52.43,41.88,62.13,49.08,58.62,69.56,76.7,89.56,23,43.72,23.31,1629945542,36.62,61.82,72.57,38,67.48,6.5,47.77,57.72
"ZX8wyhW2le4io0bt1khm","2021-08-26T02:37:02.000Z",68.17,60.09,48,52.73,48.61,62.8,49.39,59.46,70.25,76.6,89.56,23,43.51,23.37,1629945422,37.54,62.62,72.57,36,68.17,6.3,47.24,57.98
"TYktY8QdiEdFXqRAdWRO","2021-08-26T02:35:02.000Z",67.09,58.26,48,49.34,47.73,61.28,52.58,60.1,69.17,76.7,97.09,23,39.28,23.32,1629945302,34.06,61.4,78.71,34,67.09,6.3,47.77,56.29
"in5DIx57kZhFTr8tWSCb","2021-08-26T02:33:02.000Z",70.17,62.68,48,54.74,47.04,63.13,53.02,60.88,72.25,76.7,97.09,23,43.11,23.32,1629945182,34.72,63.18,79.79,32,70.17,6.5,47.77,64.27
"SAo9r9DKlZIVqFwzOmyg","2021-08-26T02:31:02.000Z",69.6,62.37,48,54.63,52.79,62.82,46.87,58.2,71.68,76.7,93.48,23,43.42,23.31,1629945062,33.15,62.89,79.79,30,69.6,6.6,47.77,63.99
"N9HJgKSN4N5Q2YmW5g86","2021-08-26T02:29:02.000Z",68.47,60.37,48,55.02,47.1,61.3,48.65,59.34,70.55,76.7,89.87,23,41.83,23.31,1629944942,33.52,61.72,76.98,28,68.47,6.7,47.77,62.64
"ZCtYDQzTXRDNyzN3mhXF","2021-08-26T02:27:02.000Z",69.2,60.97,48,55.53,46.29,62.55,49.04,60.13,71.28,76.7,89.87,23,41.92,23.28,1629944822,34.66,62.6,76.98,26,69.2,6.7,48.31,62.91
"d4MJVORNovWyvkQLtUHK","2021-08-26T02:25:02.000Z",68.76,60.96,48,53.57,50.18,63.29,46.52,58.54,70.84,76.7,84.59,23,40.95,23.25,1629944702,32.08,62.97,71.3,24,68.76,6.4,47.77,60.62
"Dgmim2auz685wwcTMlOH","2021-08-26T02:23:02.000Z",68.58,60.96,48,52.82,50.58,62.45,47.55,59.2,70.66,76.7,88.75,23,40.01,23.33,1629944582,30.5,62.98,74.05,22,68.58,6.2,47.24,60.56
"i4Ro4xAbbaPdCQwCaraW","2021-08-26T02:21:02.000Z",66.32,57.79,48,47.95,44.91,60.27,47.32,58.61,68.4,76.7,88.75,23,36.65,23.32,1629944462,29.01,61.52,74.05,20,66.32,6.7,47.77,55.51
"5LZ3Wr1jHYiUkmgoCqrr","2021-08-26T02:19:03.000Z",75.31,66.69,48,58.86,43.49,71.26,52.71,63.92,77.39,76.7,104.78,23,43.9,23.35,1629944343,33.32,69.71,88.78,18,75.31,6.7,47.77,64.93
"zyp271ukpmc5ZDUPan4b","2021-08-26T02:17:02.000Z",75.69,67.12,48,59.44,45.74,71.52,52.77,64.2,77.77,76.6,104.78,23,45.92,23.4,1629944222,35.21,70.06,88.78,16,75.69,6.4,47.24,65.81
"0dscU9KqE0EPMmrgM46a","2021-08-26T02:15:02.000Z",69.98,61.24,48,55.76,52.7,63.6,54,62.44,72.06,76.7,98.66,23,45.16,23.33,1629944102,35.31,64.24,79.39,14,69.98,6.3,47.24,61.06
"pcotUq7XnuUMvxmFkKv3","2021-08-26T02:13:02.000Z",69.71,61.46,48,56.34,47.74,63.36,54.23,62.56,71.79,76.7,98.66,23,43.76,23.33,1629943982,35.54,63.91,79.39,12,69.71,6.6,47.24,59.03
"GEkYXejMZASyK9jwOtin","2021-08-26T02:11:02.000Z",76.66,68.33,48,60.03,52.44,72.18,55.12,65.51,78.74,76.6,106.54,23,44.66,23.38,1629943862,35.44,71.9,88.88,10,76.66,6.6,47.77,64.19
"HSE9tU0UP0b5txtjq050","2021-08-26T02:09:02.000Z",76.73,68.38,48,59.69,47.49,72.26,55.3,65.61,78.81,76.6,106.54,23,46.68,23.44,1629943742,35.07,71.96,88.88,8,76.73,6.4,47.77,64.34
"lSxEHR3pRm1vhhSbDfek","2021-08-26T02:07:02.000Z",69.76,62.12,48,53.96,51.25,64.28,49.31,60.55,71.84,76.7,94.71,23,45.9,23.29,1629943622,36.01,64.27,73.83,6,69.76,6.5,47.24,59.9
"rUkK1pM4QliIUMs05oM0","2021-08-26T02:05:02.000Z",69.11,60.78,48,52.89,44.34,63.49,48.44,60.28,71.19,76.6,94.71,23,42.96,23.37,1629943502,35.79,64.12,73.83,4,69.11,6.2,47.24,58.95
"Hy1jqpyuKmJbLbmVHimv","2021-08-26T02:03:02.000Z",70,61.74,48,53.1,51.51,64.3,52.48,61.33,72.08,76.7,89.18,23,43.17,23.34,1629943382,34.82,64.97,74.33,2,70,6.4,47.77,59.58
"IaDlxMgKgHoMlVbyqsxH","2021-08-26T02:01:02.000Z",68.98,61.19,48,52.28,53.71,63.3,51.85,60.12,71.06,76.6,89.18,23,42.8,23.36,1629943262,35.02,63.69,74.33,"",68.98,6.4,47.77,58.69
"OfImKHtBf9iAh8cgwlLc","2021-08-26T01:59:02.000Z",66.94,59.56,48,47.91,45.63,60.95,43.84,57.42,69.02,76.7,93.09,22,37.87,23.31,1629943142,32.16,62.49,77.77,58,66.94,6.6,47.77,55.81
"uyiPbhnKTCEDIpmM2GjN","2021-08-26T01:57:02.000Z",67.59,59.55,48,47.83,43,61.96,44.45,58.04,69.66,76.7,93.09,22,38.17,23.33,1629943022,29.24,63.34,77.77,56,67.59,6.6,47.77,55.74
"qeCLTyaF9MRsIFNOYLsa","2021-08-26T01:55:02.000Z",66.82,59.1,48,50.49,44.44,61.98,45.16,56.93,68.9,76.7,92.19,22,40.88,23.31,1629942902,30.46,61.56,71.72,54,66.82,6.5,48.31,55.17
"w01dltWZcOZdOHAVtxoJ","2021-08-26T01:53:02.000Z",71.54,65.94,48,58.7,53.01,65.85,48.1,59.66,73.62,76.7,96.58,22,44.13,23.32,1629942782,32.81,63.6,82.8,52,71.54,6.6,47.77,63.87
"0DZkO5nTUIN9o0b2Me6t","2021-08-26T01:51:02.000Z",72.33,66.62,48,59.02,55.07,66.41,50.19,61.17,74.41,76.6,96.58,22,44.04,23.37,1629942662,34.49,64.85,82.8,50,72.33,6.5,48.31,64.53
"FSMS3d8lUGPBcjbQ4DKr","2021-08-26T01:49:02.000Z",70.1,62.77,48,53.69,50.55,64.86,49.5,60.51,72.18,76.7,88.35,22,42.63,23.35,1629942542,35.66,64.57,73.27,48,70.1,6.3,47.77,59.8
"jLDnJmpL8mGkMUBFwSiZ","2021-08-26T01:47:02.000Z",69.89,62.25,48,54.23,51.17,64.58,49.82,60.79,71.97,76.7,90.41,22,44.25,23.29,1629942422,38.97,63.98,76.45,46,69.89,6.3,47.77,60.44
"Hj2YI7hv8saxp9O3AMIw","2021-08-26T01:45:02.000Z",72.71,66.65,48,59.31,51.26,66.6,50.54,62.07,74.79,76.7,94.72,22,48.09,23.34,1629942302,39.39,65.59,79.56,44,72.71,6.1,47.77,65.07
"obB8vBsvWYjcitWenvQ5","2021-08-26T01:43:02.000Z",72.19,66.11,48,58.65,54.72,66.2,48.84,61.14,74.27,76.6,94.72,22,47.66,23.37,1629942182,35.95,65.37,79.56,42,72.19,6.4,48.31,64.33
"K9fJuGLMiIsgElSGSghJ","2021-08-26T01:41:02.000Z",74.56,68.92,48,60.73,48.34,69.05,51.94,63.13,76.64,76.7,102.64,22,43.72,23.33,1629942062,35.12,66.49,86.67,40,74.56,6.3,48.31,66.9
"cJBbFHax0uivvvOfGACz","2021-08-26T01:39:02.000Z",74.99,69.31,48,61.69,48.57,69.31,52.34,63.31,77.07,76.7,102.64,22,43.84,23.31,1629941942,36.54,66.75,86.67,38,74.99,6.2,48.31,67.75
"DcY9ObolOiqigZSF4XnX","2021-08-26T01:37:02.000Z",69.97,62.79,48,57.47,53.12,63.28,49.83,60.26,72.05,76.7,93.88,22,42.49,23.33,1629941822,36.1,63.16,77.81,36,69.97,6.6,48.31,63.21
"mlRHvP2j23EQPSFhgM46","2021-08-26T01:35:02.000Z",70.42,62.57,48,54.73,47.44,64.62,50.43,61.5,72.49,76.6,93.88,22,41.16,23.38,1629941702,34.57,64.98,76.72,34,70.42,6.2,48.31,61.17
"NxMMP6mWmE9l8KCDBNsc","2021-08-26T01:33:02.000Z",71.91,65.49,48,56.84,53.55,65.68,50.28,61.93,73.99,76.6,90.3,22,43.08,23.4,1629941582,36.08,65.8,77.03,32,71.91,6.3,48.31,63.64
"DIze48sXy0LCydRDRP5E","2021-08-26T01:31:02.000Z",72.29,66.64,48,60.5,51.9,64.39,50.77,61.05,74.37,76.6,92.15,22,45.91,23.37,1629941462,37.9,64.06,77.03,30,72.29,6.8,49.39,66.52
"eyuJduBAtu3T2x7r0oRq","2021-08-26T01:29:02.000Z",72.75,66.89,48,61.06,52.27,64.09,50.9,61.5,74.83,76.5,97.42,22,47.65,23.47,1629941342,36.64,64.52,80.95,28,72.75,6.5,48.31,67.53
"fXVvpLLSKsq4CZNfeSQ8","2021-08-26T01:27:02.000Z",74.46,68.25,48,63.37,51.49,67.27,52.31,63.23,76.53,76.7,97.42,22,48.42,23.34,1629941222,35.19,66.61,81.75,26,74.46,6.5,48.31,68.31
"NwX4V3zzfNqyTYo1a2zF","2021-08-26T01:25:02.000Z",73.57,66.77,48,62.28,52.58,67.28,54.03,63.24,75.65,76.6,96.22,22,46.56,23.39,1629941102,37.63,66.36,81.75,24,73.57,6.2,48.85,66.26
"4ITXdwdET0kZ7PVFd9OI","2021-08-26T01:23:02.000Z",70.49,62.27,48,52.97,50.28,64.61,53.13,62.93,72.56,76.6,93.21,22,43.66,23.36,1629940982,37.31,64.99,75.95,22,70.49,6.1,47.77,60.23
"NF7Dz3AcL5kbqE1B3Qbn","2021-08-26T01:21:02.000Z",70.15,61.89,48,55.23,54.12,64.37,50.18,61.94,72.23,76.6,91.55,22,46.01,23.36,1629940862,35.03,64.55,73.93,20,70.15,6.2,48.31,60.68
"Vn6ELfZrfWTsAI0KE9cM","2021-08-26T01:19:02.000Z",69.12,60.9,48,55.22,48.61,64,47.06,58.88,71.19,76.6,87.58,22,47.99,23.36,1629940742,39.33,63.56,73.93,18,69.12,6.5,48.31,59.61
"iHnZd1KlzkGaBJ5ilza5","2021-08-26T01:17:02.000Z",72.73,67.7,48,59.36,53.92,65.04,49.27,61.08,74.8,76.6,96.1,22,47.29,23.45,1629940622,39.7,64.6,82.37,16,72.73,6.3,48.85,66.5
"YTKG3PiqK4KnwWRbC2Or","2021-08-26T01:15:02.000Z",73.44,68.15,48,59.73,52.86,65.66,50.27,61.97,75.52,76.6,96.1,22,44.24,23.41,1629940502,36.13,65.43,82.37,14,73.44,6.5,48.85,67.57
"DAOnLAyNCJ0tSWLepo9b","2021-08-26T01:13:02.000Z",73.98,67.94,48,62.35,50.5,67.78,51.49,62.78,76.06,76.6,96.77,22,46.85,23.41,1629940382,37.07,66.6,80.63,12,73.98,6.4,49.39,66.42
"gG2G4lizLBevXTAmP6s3","2021-08-26T01:11:02.000Z",73.48,67.64,48,62.08,48.67,67.37,51.51,62.68,75.56,76.6,96.77,22,47.09,23.4,1629940262,36.88,66.03,80.63,10,73.48,6.8,48.31,65.28
"6AJREkdaRsdsiz8BXjLU","2021-08-26T01:09:02.000Z",70.93,62.9,48,54.99,53.15,65.25,51.11,62.62,73.01,76.5,95.81,22,45.45,23.48,1629940142,37.26,65.38,77.44,8,70.93,6.3,48.31,61.2
"aYdxci3S3UJe3xtpQsEg","2021-08-26T01:07:02.000Z",70.82,62.5,48,55.29,59.55,65.37,51.69,62.41,72.9,76.6,95.81,22,46.37,23.43,1629940022,38.23,65.49,77.44,6,70.82,6.4,48.31,60.2
"DzhBW8dJn4ph0sqQKEBh","2021-08-26T01:05:02.000Z",70.24,62.13,48,56.46,57.06,64.43,50.52,60.89,72.32,76.6,90.42,22,46.08,23.39,1629939902,37.69,64.77,76,4,70.24,6.5,48.85,61.27
"GAoP9iX4CVTvV4tJ2SmY","2021-08-26T01:03:02.000Z",69.97,61.42,48,55.64,54.41,64.4,48.93,60.49,72.05,76.6,88.73,22,45.2,23.41,1629939782,35.83,64.8,76,2,69.97,6.5,48.31,60.64
"aDDTB02q7wE0QYtRNbWq","2021-08-26T01:01:02.000Z",69.75,60.84,48,56.52,48.19,63.93,49.07,60.45,71.83,76.6,88.33,22,43.99,23.41,1629939662,34.46,64.28,75.12,"",69.75,6.4,48.31,61.53
"f3TekMYjup1OxHA4y3BX","2021-08-26T00:59:02.000Z",70.3,62.38,48,56.79,49.63,63.96,49.61,61.15,72.38,76.5,88.75,21,43.48,23.49,1629939542,36.56,64.43,75.12,58,70.3,6.1,47.77,62.6
"WccZBeiB9JQt9eMZSKHg","2021-08-26T00:57:02.000Z",72.97,67.23,48,57.37,55.03,67.02,50.45,63.07,75.05,76.6,99.93,21,48.05,23.41,1629939422,36.59,66.05,84.4,56,72.97,6.4,48.31,64.35
"irrVg3kAd6cG1XLyqdVY","2021-08-26T00:55:02.000Z",73.22,67.22,48,57.89,54.82,67.21,51.52,64.03,75.3,76.5,99.93,21,48.88,23.54,1629939302,40.66,66.41,84.4,54,73.22,6.3,48.31,64.36
"jXrcch0Q5iXbpnhb0u3v","2021-08-26T00:53:02.000Z",71.77,65.68,48,58.15,58.54,65.3,50.5,62.3,73.85,76.5,90.08,21,46.66,23.49,1629939182,41.28,65.13,77.65,52,71.77,6.2,48.31,63.39
"MVRDzrD4FW1Q6LrjCjjQ","2021-08-26T00:51:02.000Z",73.36,67.88,48,60.85,53.4,66.57,49.65,61.27,75.44,76.5,98.05,21,45.92,23.46,1629939062,37.03,65.63,83.41,50,73.36,6.2,48.31,66.69
"ZM7zJJff1eePsUzLnJNY","2021-08-26T00:49:02.000Z",73.81,67,48,59.76,52.33,66,51.31,67.97,75.89,76.5,103.76,21,44.17,23.45,1629938942,34.6,65.06,86.52,48,73.81,6.5,48.31,66.5
"B0xqs1kNzp5g4vHf4iRD","2021-08-26T00:47:02.000Z",73.86,67.02,48,60.03,52.57,65.75,51.64,68.05,75.94,76.6,103.76,21,44.76,23.42,1629938822,36.54,64.69,86.52,46,73.86,6.5,48.85,66.98
"0Ba2fYn6588lVaFhzhml","2021-08-26T00:45:02.000Z",72.83,66.41,48,59.62,57.08,65.89,53.76,62.78,74.91,76.5,95.73,21,46.68,23.5,1629938702,40.67,65.5,79.7,44,72.83,6.3,48.31,66.31
"rauXIK6sWvzVHycvdRG6","2021-08-26T00:43:02.000Z",72.76,67.28,48,58.16,48.82,65.5,53.21,62.17,74.84,76.6,96.12,21,47.65,23.42,1629938582,41.16,65.43,82.09,42,72.76,6.3,48.31,65.95
